81306 1768149
1747 1758 0.000296
1747 1772 0.001592
1747 1794 0.012500
1747 1811 0.125000
1747 6169 0.003135
1747 6697 0.003610
1747 9894 0.009174
1747 9896 0.050000
1748 436 0.000482
1748 449 0.001502
1748 510 0.002604
1748 560 0.002825
1748 572 0.000613
1748 1334 0.002375
1748 1407 0.002646
1748 1413 0.009259
1748 1709 0.001873
1748 1711 0.001125
1748 1717 0.004098
1748 1718 0.003344
1748 1733 0.000667
1748 1734 0.002079
1748 1739 0.000713
1748 1743 0.003175
1748 1747 0.014493
1748 1776 0.003289
1748 1794 0.012500
1748 1807 0.001942
1748 1811 0.125000
1748 1837 0.016667
1748 2583 0.005682
1748 2675 0.010753
1748 2715 0.111111
1748 3209 0.001748
1748 3506 0.003774
1748 3607 0.004878
1748 3615 0.006897
1748 5171 0.007519
1748 9741 0.007194
1748 9894 0.009174
1748 9896 0.050000
1748 9924 0.066667
1748 10776 0.003333
1748 25133 0.010526
1748 33480 0.032258
1749 449 0.001502
1749 1303 0.000709
1749 1550 0.000378
1749 1705 0.005714
1749 1709 0.001873
1749 1711 0.001125
1749 1718 0.003344
1749 1721 0.008264
1749 1847 0.166667
1749 5189 0.019231
1749 7783 0.016949
1749 8697 0.004762
1749 9852 0.111111
1749 9881 0.029412
1749 9894 0.009174
1749 9910 0.027778
1749 9932 0.111111
1749 9939 0.040000
1749 9945 0.055556
1749 12663 0.003676
1749 13117 0.027027
1749 15149 0.007407
1749 23131 0.045455
1749 23132 0.032258
1749 23138 0.021277
1749 23147 0.014493
1749 23148 0.019608
1749 24225 0.007634
1749 24241 0.013889
1749 25444 0.166667
1749 28084 0.071429
1749 51784 0.008547
1749 59526 0.076923
1749 72696 0.043478
1750 320 0.001366
1750 437 0.000911
1750 447 0.000665
1750 449 0.001502
1750 510 0.002604
1750 548 0.000469
1750 560 0.002825
1750 580 0.002012
1750 623 0.007353
1750 880 0.000525
1750 902 0.001098
1750 1214 0.001164
1750 1327 0.001890
1750 1328 0.001119
1750 1329 0.001805
1750 1330 0.003413
1750 1334 0.002375
1750 1335 0.000950
1750 1336 0.002020
1750 1337 0.027778
1750 1346 0.004525
1750 1355 0.002028
1750 1367 0.007812
1750 1368 0.014706
1750 1377 0.009009
1750 1387 0.003049
1750 1398 0.005076
1750 1402 0.003584
1750 1409 0.001560
1750 1422 0.000984
1750 1424 0.006579
1750 1432 0.001495
1750 1467 0.006536
1750 1469 0.004310
1750 1471 0.008547
1750 1479 0.011111
1750 1482 0.003745
1750 1711 0.001125
1750 1718 0.003344
1750 1725 0.011236
1750 1734 0.002079
1750 1739 0.000713
1750 1740 0.001901
1750 1747 0.014493
1750 1749 0.003356
1750 1751 0.001174
1750 1752 0.000986
1750 1758 0.000296
1750 1761 0.031250
1750 1767 0.008475
1750 1768 0.002817
1750 1772 0.001592
1750 1775 0.017544
1750 1777 0.015385
1750 1790 0.016667
1750 1794 0.012500
1750 1804 0.004950
1750 1807 0.001942
1750 1811 0.125000
1750 1812 0.004329
1750 1813 0.005236
1750 1818 0.200000
1750 1822 0.002747
1750 2405 0.002564
1750 2431 0.001222
1750 2580 0.003165
1750 2596 0.007194
1750 2614 0.009901
1750 2630 0.000919
1750 2633 0.003205
1750 2646 0.003817
1750 2651 0.002119
1750 2654 0.003378
1750 2660 0.003831
1750 2663 0.006098
1750 2678 0.002882
1750 2687 0.003731
1750 2709 0.009524
1750 2710 0.003846
1750 2720 0.004115
1750 2772 0.009615
1750 2787 0.001629
1750 2969 0.000833
1750 3488 0.010753
1750 3498 0.023810
1750 3500 0.021277
1750 3504 0.003390
1750 3523 0.003106
1750 3525 0.002907
1750 3526 0.014286
1750 3528 0.019608
1750 3546 0.009346
1750 3550 0.021739
1750 3551 0.015152
1750 3552 0.021739
1750 3573 0.011494
1750 3582 0.001361
1750 3642 0.001093
1750 3702 0.000978
1750 4127 0.003257
1750 4189 0.001333
1750 4356 0.002740
1750 4420 0.018519
1750 5016 0.001770
1750 6186 0.038462
1750 6189 0.011765
1750 6202 0.020408
1750 6225 0.024390
1750 6230 0.003690
1750 6542 0.006173
1750 6543 0.009434
1750 6544 0.003663
1750 6545 0.007634
1750 6548 0.008065
1750 7508 0.000748
1750 8727 0.003509
1750 9346 0.003817
1750 9920 0.006289
1750 10363 0.007752
1750 10364 0.009346
1750 10392 0.020000
1750 10404 0.030303
1750 10407 0.007874
1750 10420 0.007692
1750 10424 0.006711
1750 10430 0.007634
1750 12087 0.005155
1750 14040 0.018868
1750 14333 0.010989
1750 14361 0.005780
1750 14574 0.003891
1750 15135 0.006061
1750 20236 0.011905
1750 20237 0.004425
1750 20246 0.011236
1750 20253 0.010989
1750 20254 0.012658
1750 20282 0.013333
1750 20289 0.011905
1750 20311 0.018182
1750 20907 0.013699
1750 21930 0.004630
1750 22643 0.022727
1750 24201 0.012500
1750 25947 0.028571
1750 25953 0.010638
1750 25954 0.008621
1750 25955 0.027027
1750 26015 0.066667
1750 27560 0.004975
1750 28454 0.009259
1750 28478 0.038462
1750 33333 0.003401
1750 37059 0.032258
1750 37096 0.021277
1750 41505 0.008403
1750 41533 0.008475
1750 41725 0.010000
1750 41727 0.008621
1750 41738 0.006944
1750 41740 0.009091
1750 41757 0.008264
1750 41786 0.009709
1750 41792 0.009804
1750 41793 0.033333
1750 45932 0.052632
1750 46984 0.016393
1750 47384 0.041667
1750 47390 0.017241
1750 47392 0.062500
1750 47420 0.031250
1750 52008 0.038462
1750 52224 0.025000
1750 52229 0.020000
1750 52231 0.027027
1750 52258 0.052632
1750 52264 0.200000
1750 52272 0.200000
1750 52280 0.083333
1750 53470 0.028571
1750 53471 0.047619
1750 53475 0.024390
1750 53479 0.013333
1750 53480 0.024390
1750 53482 0.012821
1750 53488 0.012195
1750 53489 0.050000
1750 53490 0.058824
1750 53502 0.052632
1750 53504 0.100000
1750 53506 0.025641
1750 53519 0.125000
1750 53526 0.052632
1750 53527 0.090909
1750 53535 0.027778
1750 53539 0.100000
1750 60051 0.050000
1750 60052 0.052632
1750 60061 0.250000
1750 60078 0.111111
1750 66653 0.083333
1750 66655 0.071429
1750 66672 0.052632
1750 66673 0.200000
1750 66675 0.200000
1751 326 0.000933
1751 331 0.003584
1751 437 0.000911
1751 440 0.005988
1751 448 0.001736
1751 449 0.001502
1751 451 0.001754
1751 468 0.004739
1751 483 0.006993
1751 499 0.002967
1751 510 0.002604
1751 531 0.010000
1751 560 0.002825
1751 562 0.005495
1751 579 0.002463
1751 580 0.002012
1751 581 0.005587
1751 592 0.019231
1751 603 0.001473
1751 604 0.004950
1751 610 0.001980
1751 670 0.003953
1751 719 0.001718
1751 875 0.007874
1751 880 0.000525
1751 1154 0.002198
1751 1168 0.001919
1751 1194 0.034483
1751 1254 0.007299
1751 1259 0.019231
1751 1279 0.006494
1751 1328 0.001119
1751 1329 0.001805
1751 1334 0.002375
1751 1335 0.000950
1751 1336 0.002020
1751 1346 0.004525
1751 1377 0.009009
1751 1386 0.015873
1751 1398 0.005076
1751 1423 0.001931
1751 1425 0.005848
1751 1454 0.008929
1751 1463 0.017544
1751 1467 0.006536
1751 1478 0.047619
1751 1718 0.003344
1751 1724 0.016129
1751 1739 0.000713
1751 1747 0.014493
1751 1748 0.008130
1751 1749 0.003356
1751 1750 0.016949
1751 1752 0.000986
1751 1765 0.333333
1751 1767 0.008475
1751 1770 0.500000
1751 1772 0.001592
1751 1777 0.015385
1751 1778 0.019231
1751 1794 0.012500
1751 1804 0.004950
1751 1807 0.001942
1751 1822 0.002747
1751 2592 0.028571
1751 2596 0.007194
1751 2601 0.006494
1751 2607 0.013889
1751 2611 0.052632
1751 2615 0.005714
1751 2619 0.002786
1751 2620 0.004310
1751 2621 0.003106
1751 2628 0.006579
1751 2631 0.006173
1751 2633 0.003205
1751 2653 0.004000
1751 2654 0.003378
1751 2658 0.006849
1751 2665 0.005000
1751 2668 0.010638
1751 2675 0.010753
1751 2722 0.007576
1751 2725 0.008772
1751 2787 0.001629
1751 2853 0.003968
1751 2969 0.000833
1751 2980 0.007519
1751 2984 0.011111
1751 2993 0.021739
1751 3009 0.011628
1751 3488 0.010753
1751 3532 0.007692
1751 3534 0.003436
1751 3560 0.022727
1751 3582 0.001361
1751 3640 0.007042
1751 3644 0.002075
1751 3658 0.004950
1751 3659 0.010417
1751 3663 0.005988
1751 3670 0.005495
1751 3687 0.001435
1751 3702 0.000978
1751 3706 0.004065
1751 3711 0.003185
1751 3714 0.031250
1751 3733 0.007463
1751 3746 0.020833
1751 3757 0.003509
1751 3760 0.041667
1751 4117 0.006897
1751 4118 0.038462
1751 4127 0.003257
1751 4135 0.027778
1751 4150 0.005587
1751 4185 0.016949
1751 4189 0.001333
1751 4199 0.003690
1751 4267 0.008197
1751 4274 0.004950
1751 4284 0.012987
1751 4297 0.003268
1751 4326 0.007812
1751 4335 0.009901
1751 4355 0.015152
1751 4356 0.002740
1751 4380 0.021739
1751 4390 0.005376
1751 4400 0.011628
1751 4413 0.003623
1751 4419 0.032258
1751 4420 0.018519
1751 4566 0.002481
1751 5000 0.002506
1751 5001 0.003623
1751 5004 0.004673
1751 5005 0.006250
1751 5016 0.001770
1751 5018 0.066667
1751 5023 0.005882
1751 5025 0.006329
1751 5026 0.001359
1751 5031 0.006135
1751 5050 0.005495
1751 5053 0.016949
1751 5057 0.003289
1751 5505 0.038462
1751 5588 0.004255
1751 5601 0.032258
1751 5724 0.009901
1751 6168 0.016949
1751 6169 0.003135
1751 6177 0.003367
1751 6186 0.038462
1751 6201 0.006369
1751 6216 0.003344
1751 6223 0.032258
1751 6229 0.058824
1751 6230 0.003690
1751 6262 0.005405
1751 6308 0.025641
1751 6539 0.019231
1751 6543 0.009434
1751 6544 0.003663
1751 6545 0.007634
1751 6692 0.003817
1751 6701 0.004762
1751 6723 0.004695
1751 6761 0.001595
1751 7230 0.002625
1751 7447 0.006897
1751 7496 0.007463
1751 7508 0.000748
1751 7665 0.006623
1751 7670 0.003086
1751 7835 0.005682
1751 7850 0.005000
1751 7872 0.002506
1751 7909 0.013333
1751 7918 0.018182
1751 8172 0.002924
1751 8190 0.041667
1751 8808 0.004386
1751 8820 0.010526
1751 9215 0.015385
1751 9357 0.037037
1751 9685 0.008197
1751 9688 0.010989
1751 9689 0.004348
1751 9704 0.034483
1751 9708 0.005495
1751 9713 0.006849
1751 9718 0.006061
1751 9719 0.009524
1751 9726 0.008475
1751 9733 0.050000
1751 9738 0.005848
1751 9741 0.007194
1751 9767 0.003086
1751 9819 0.004808
1751 9822 0.008065
1751 9838 0.076923
1751 9853 0.066667
1751 9854 0.025641
1751 9869 0.009346
1751 9871 0.034483
1751 9873 0.125000
1751 9879 0.050000
1751 9883 0.090909
1751 9885 0.011236
1751 9893 0.058824
1751 9894 0.009174
1751 9895 0.142857
1751 9896 0.050000
1751 9897 0.010101
1751 9898 0.050000
1751 9904 0.005435
1751 9905 0.050000
1751 9909 0.111111
1751 9911 0.100000
1751 9919 0.050000
1751 9923 0.111111
1751 9925 0.076923
1751 9930 0.028571
1751 9939 0.040000
1751 9941 0.111111
1751 9944 0.058824
1751 9951 0.066667
1751 9954 0.100000
1751 9960 0.043478
1751 9964 0.333333
1751 9969 0.066667
1751 9974 0.166667
1751 10124 0.008264
1751 10131 0.003650
1751 10135 0.027778
1751 10137 0.007812
1751 10145 0.024390
1751 10175 0.076923
1751 10184 0.007634
1751 10231 0.011494
1751 10239 0.005435
1751 10250 0.017241
1751 10357 0.013514
1751 10360 0.047619
1751 10362 0.030303
1751 10380 0.016667
1751 10381 0.025641
1751 10388 0.017544
1751 10392 0.020000
1751 10417 0.125000
1751 10418 0.028571
1751 10421 0.062500
1751 10426 0.250000
1751 10427 0.027778
1751 10429 0.250000
1751 10432 0.038462
1751 10449 0.007042
1751 10460 0.038462
1751 10463 0.023256
1751 10553 0.012821
1751 10732 0.007299
1751 11009 0.001346
1751 11088 0.008621
1751 11100 0.007812
1751 11127 0.013889
1751 11266 0.015385
1751 11345 0.009615
1751 11966 0.005263
1751 12087 0.005155
1751 13392 0.026316
1751 13475 0.166667
1751 13710 0.007812
1751 14199 0.008772
1751 14221 0.007463
1751 14260 0.003774
1751 14295 0.062500
1751 14301 0.017857
1751 14310 0.066667
1751 14364 0.250000
1751 14366 0.018182
1751 14499 0.045455
1751 14586 0.013333
1751 15164 0.030303
1751 15168 0.004902
1751 15169 0.047619
1751 15170 0.047619
1751 15172 0.017857
1751 15174 0.058824
1751 15185 0.017241
1751 15187 0.031250
1751 15191 0.015625
1751 15192 0.013333
1751 15197 0.041667
1751 15202 0.066667
1751 15204 0.025641
1751 15208 0.014706
1751 15216 0.013333
1751 15219 0.200000
1751 15224 0.017241
1751 15628 0.012195
1751 15635 0.018519
1751 15650 0.014286
1751 15651 0.009174
1751 15661 0.008000
1751 15665 0.003322
1751 15687 0.024390
1751 15700 0.010101
1751 15742 0.013158
1751 15749 0.006536
1751 15775 0.012195
1751 15838 0.055556
1751 16264 0.004367
1751 16265 0.034483
1751 16274 0.002294
1751 16631 0.028571
1751 17407 0.002538
1751 17820 0.035714
1751 17834 0.004292
1751 18570 0.006897
1751 18590 0.015625
1751 18593 0.021739
1751 18602 0.076923
1751 18604 0.071429
1751 18607 0.022727
1751 18609 0.031250
1751 18610 0.028571
1751 18614 0.008621
1751 18617 0.034483
1751 18625 0.010526
1751 18627 0.500000
1751 18628 0.250000
1751 18629 0.024390
1751 18635 0.200000
1751 18643 0.250000
1751 19964 0.008197
1751 20236 0.011905
1751 20237 0.004425
1751 20305 0.018182
1751 20311 0.018182
1751 20907 0.013699
1751 20945 0.018519
1751 21201 0.011364
1751 21306 0.023256
1751 21463 0.004132
1751 21504 0.008264
1751 21647 0.008333
1751 21649 0.004329
1751 21656 0.012821
1751 21668 0.002375
1751 21670 0.006289
1751 21672 0.003922
1751 21696 0.014706
1751 21746 0.014925
1751 21930 0.004630
1751 21956 0.006623
1751 22459 0.013514
1751 22501 0.006579
1751 22923 0.011628
1751 22928 0.007353
1751 23085 0.005348
1751 23105 0.009804
1751 23265 0.055556
1751 23297 0.016949
1751 23364 0.016393
1751 24025 0.012987
1751 24037 0.015152
1751 24199 0.029412
1751 24220 0.043478
1751 24236 0.066667
1751 24238 0.058824
1751 24273 0.062500
1751 24308 0.166667
1751 24499 0.006944
1751 24504 0.033333
1751 24510 0.015625
1751 24511 0.166667
1751 24512 0.020833
1751 24513 0.111111
1751 24514 0.029412
1751 24516 0.007937
1751 24517 0.250000
1751 24518 0.007874
1751 24521 0.025641
1751 24522 0.034483
1751 24523 0.014925
1751 24533 0.029412
1751 24621 0.142857
1751 24679 0.009009
1751 24701 0.025000
1751 24749 0.020408
1751 24754 0.020408
1751 25494 0.007143
1751 25506 0.010417
1751 25515 0.017857
1751 25679 0.003937
1751 25708 0.017241
1751 25773 0.015873
1751 25953 0.010638
1751 25976 0.055556
1751 26330 0.021739
1751 26441 0.031250
1751 26790 0.018868
1751 26929 0.012821
1751 27543 0.022222
1751 27547 0.013333
1751 27554 0.014925
1751 27558 0.010526
1751 27560 0.004975
1751 27569 0.009434
1751 27571 0.003322
1751 27584 0.090909
1751 28214 0.166667
1751 28217 0.125000
1751 28241 0.027778
1751 28277 0.250000
1751 28281 0.083333
1751 28289 0.200000
1751 28306 0.333333
1751 28322 0.200000
1751 28346 0.250000
1751 28349 0.100000
1751 28350 0.250000
1751 28454 0.009259
1751 28455 0.005376
1751 28457 0.012500
1751 28458 0.014085
1751 28464 0.071429
1751 28468 0.071429
1751 28469 0.055556
1751 28471 0.083333
1751 28478 0.038462
1751 28482 0.047619
1751 28483 0.010204
1751 28485 0.037037
1751 28487 0.058824
1751 28489 0.250000
1751 28490 0.017544
1751 28492 0.021277
1751 28493 0.045455
1751 28494 0.125000
1751 28495 0.041667
1751 28498 0.066667
1751 28507 0.015152
1751 28508 0.142857
1751 28509 0.083333
1751 28516 0.062500
1751 28518 0.200000
1751 28623 0.035714
1751 28931 0.029412
1751 29053 0.050000
1751 29071 0.010753
1751 29081 0.041667
1751 29091 0.011494
1751 29092 0.027778
1751 29099 0.013333
1751 29100 0.062500
1751 29113 0.016667
1751 29392 0.004255
1751 30986 0.083333
1751 31006 0.032258
1751 31007 0.166667
1751 31019 0.250000
1751 31034 0.011905
1751 32518 0.007194
1751 32771 0.071429
1751 32773 0.013699
1751 32976 0.014706
1751 33238 0.062500
1751 33259 0.030303
1751 33319 0.025000
1751 33737 0.013333
1751 33924 0.016949
1751 35090 0.009524
1751 35101 0.009009
1751 35102 0.058824
1751 35216 0.016393
1751 35279 0.007634
1751 35550 0.038462
1751 35930 0.019608
1751 35951 0.012987
1751 36098 0.027778
1751 36102 0.050000
1751 36442 0.010526
1751 36450 0.011364
1751 36789 0.011628
1751 37076 0.005348
1751 37088 0.041667
1751 37132 0.041667
1751 37133 0.142857
1751 37137 0.052632
1751 37147 0.045455
1751 37148 0.142857
1751 37150 0.058824
1751 37152 0.066667
1751 37159 0.012346
1751 37187 0.166667
1751 37736 0.333333
1751 37737 0.083333
1751 37870 0.020408
1751 38472 0.008264
1751 38490 0.022222
1751 38989 0.125000
1751 38990 0.090909
1751 38996 0.066667
1751 38998 0.045455
1751 39004 0.029412
1751 39008 0.142857
1751 39117 0.111111
1751 40099 0.250000
1751 40104 0.166667
1751 40106 0.166667
1751 40120 0.058824
1751 40128 0.200000
1751 40165 0.200000
1751 41343 0.020833
1751 41347 0.043478
1751 41348 0.100000
1751 41350 0.076923
1751 41351 0.111111
1751 41358 0.041667
1751 41365 0.125000
1751 41375 0.014085
1751 41381 0.125000
1751 41384 0.043478
1751 41388 0.029412
1751 41612 0.040000
1751 41738 0.006944
1751 42420 0.166667
1751 42444 0.019608
1751 42746 0.111111
1751 42844 0.066667
1751 42846 0.038462
1751 43088 0.009615
1751 43629 0.058824
1751 43863 0.500000
1751 44114 0.011364
1751 44531 0.010870
1751 45726 0.016949
1751 46191 0.090909
1751 46211 0.333333
1751 46213 0.125000
1751 46220 0.200000
1751 46951 0.010638
1751 46984 0.016393
1751 46999 0.066667
1751 47018 0.333333
1751 47020 0.052632
1751 47022 0.125000
1751 47026 0.111111
1751 47150 0.076923
1751 47154 0.050000
1751 47165 0.142857
1751 47167 0.250000
1751 47175 0.200000
1751 47177 0.200000
1751 48697 0.200000
1751 49215 0.058824
1751 49229 0.018868
1751 51176 0.024390
1751 51247 0.023256
1751 52228 0.052632
1751 52812 0.166667
1751 53060 0.018868
1751 53368 0.018868
1751 53777 0.022727
1751 55741 0.019231
1751 56835 0.017241
1751 56845 0.021739
1751 56912 0.200000
1751 57300 0.111111
1751 57310 0.166667
1751 57325 0.333333
1751 57343 0.333333
1751 57440 0.090909
1751 57442 0.100000
1751 57455 0.125000
1751 57460 0.166667
1751 57472 0.500000
1751 57481 0.333333
1751 57539 0.018868
1751 57728 0.012658
1751 57759 0.062500
1751 58137 0.027778
1751 58902 0.037037
1751 59944 0.142857
1751 59972 0.111111
1751 59981 0.083333
1751 59984 0.333333
1751 59990 0.333333
1751 59993 0.083333
1751 59994 0.333333
1751 60011 0.166667
1751 60013 0.500000
1751 60081 0.100000
1751 60899 0.014085
1751 60984 0.142857
1751 62784 0.052632
1751 62791 0.250000
1751 62801 0.250000
1751 62810 0.250000
1751 62812 0.166667
1751 62816 0.333333
1751 64410 0.166667
1751 65689 0.125000
1751 66654 0.125000
1751 66655 0.071429
1751 66659 0.125000
1751 66660 0.250000
1751 66662 0.250000
1751 66666 0.250000
1751 66668 0.250000
1751 66689 0.500000
1751 66706 0.333333
1751 66713 0.333333
1751 67711 0.050000
1751 68066 0.062500
1751 68068 0.200000
1751 68074 0.047619
1751 68077 0.166667
1751 68078 0.111111
1751 68080 0.142857
1751 68083 0.100000
1751 68084 0.142857
1751 68085 0.038462
1751 68087 0.200000
1751 68091 0.066667
1751 68096 0.111111
1751 68118 0.333333
1751 70456 0.076923
1751 70469 0.250000
1751 70486 0.100000
1751 72381 0.250000
1751 72382 0.500000
1751 72384 0.333333
1751 72386 0.250000
1751 72387 0.083333
1751 72388 0.142857
1751 72389 0.111111
1751 72390 0.250000
1751 72391 0.500000
1751 72392 0.062500
1751 72393 0.250000
1751 72397 0.083333
1751 72399 0.333333
1751 72401 0.200000
1751 72402 0.333333
1751 72403 0.142857
1751 72404 0.250000
1751 72406 0.250000
1751 72407 0.333333
1751 72408 0.500000
1751 72409 0.250000
1751 72410 0.333333
1751 72411 0.333333
1751 72413 0.166667
1751 72416 0.333333
1751 72417 0.200000
1751 72420 0.250000
1751 72424 0.333333
1751 72425 0.500000
1751 72429 0.333333
1751 72430 0.166667
1751 72431 0.333333
1751 72436 0.250000
1751 72437 0.500000
1751 72439 0.333333
1751 72441 0.333333
1751 72442 0.500000
1751 72443 0.333333
1751 72447 0.500000
1751 72448 0.500000
1751 72451 0.333333
1751 72452 0.500000
1751 72455 0.500000
1751 72456 0.500000
1751 72460 0.250000
1751 72463 0.500000
1751 75494 0.333333
1751 76021 0.083333
1751 76023 0.021739
1751 76027 0.076923
1751 76030 0.033333
1751 76031 0.100000
1751 76033 0.071429
1751 76035 0.100000
1751 76037 0.050000
1751 76039 0.111111
1751 76040 0.024390
1751 76042 0.052632
1751 76043 0.100000
1751 76044 0.050000
1751 76045 0.029412
1751 76046 0.125000
1751 76048 0.014085
1751 76049 0.050000
1751 76050 0.032258
1751 76055 0.045455
1751 76062 0.023810
1751 76065 0.111111
1751 76067 0.166667
1751 76068 0.200000
1751 76071 0.062500
1751 76081 0.142857
1752 320 0.001366
1752 344 0.002320
1752 436 0.000482
1752 440 0.005988
1752 447 0.000665
1752 451 0.001754
1752 452 0.009174
1752 464 0.008475
1752 468 0.004739
1752 482 0.004587
1752 498 0.002079
1752 505 0.001488
1752 541 0.001560
1752 548 0.000469
1752 554 0.000893
1752 560 0.002825
1752 562 0.005495
1752 568 0.019231
1752 572 0.000613
1752 580 0.002012
1752 595 0.001751
1752 603 0.001473
1752 627 0.003413
1752 683 0.000629
1752 692 0.001011
1752 938 0.001653
1752 1168 0.001919
1752 1177 0.004950
1752 1214 0.001164
1752 1219 0.001335
1752 1328 0.001119
1752 1335 0.000950
1752 1407 0.002646
1752 1409 0.001560
1752 1421 0.003268
1752 1423 0.001931
1752 1494 0.023256
1752 1565 0.001789
1752 1709 0.001873
1752 1711 0.001125
1752 1715 0.014925
1752 1722 0.006329
1752 1725 0.011236
1752 1730 0.004854
1752 1739 0.000713
1752 1740 0.001901
1752 1743 0.003175
1752 1749 0.003356
1752 1751 0.001174
1752 1768 0.002817
1752 1786 0.009346
1752 1791 0.006098
1752 1807 0.001942
1752 1812 0.004329
1752 1813 0.005236
1752 2239 0.000760
1752 2475 0.000857
1752 2476 0.010000
1752 2478 0.004367
1752 2604 0.002053
1752 2868 0.040000
1752 2889 0.007634
1752 3127 0.003846
1752 3509 0.004065
1752 3534 0.003436
1752 3582 0.001361
1752 3642 0.001093
1752 3702 0.000978
1752 4127 0.003257
1752 4131 0.001174
1752 4166 0.018182
1752 4189 0.001333
1752 4195 0.037037
1752 4274 0.004950
1752 4409 0.004808
1752 4414 0.005747
1752 4748 0.004926
1752 5057 0.003289
1752 5500 0.015625
1752 5505 0.038462
1752 6198 0.001285
1752 6199 0.004739
1752 6200 0.015385
1752 6218 0.002985
1752 6223 0.032258
1752 6229 0.058824
1752 6243 0.016949
1752 6333 0.006098
1752 7152 0.005319
1752 7180 0.004950
1752 7508 0.000748
1752 7882 0.043478
1752 8644 0.002304
1752 8697 0.004762
1752 8908 0.030303
1752 9333 0.026316
1752 9806 0.011111
1752 9830 0.004505
1752 9897 0.010101
1752 9920 0.006289
1752 10429 0.250000
1752 10433 0.023256
1752 10498 0.083333
1752 10742 0.006897
1752 11060 0.002151
1752 12087 0.005155
1752 13728 0.006944
1752 14191 0.006623
1752 14193 0.016949
1752 14200 0.015625
1752 14202 0.007353
1752 14204 0.004831
1752 14221 0.007463
1752 14230 0.018182
1752 14235 0.055556
1752 14260 0.003774
1752 14273 0.166667
1752 15169 0.047619
1752 15186 0.015625
1752 15197 0.041667
1752 15204 0.025641
1752 16531 0.014493
1752 16632 0.047619
1752 16652 0.250000
1752 17230 0.004425
1752 17829 0.005556
1752 19183 0.003953
1752 19284 0.009091
1752 19389 0.021277
1752 20097 0.008264
1752 20597 0.002475
1752 20963 0.013333
1752 21175 0.018182
1752 21176 0.047619
1752 21179 0.013699
1752 21184 0.003484
1752 21200 0.043478
1752 21203 0.038462
1752 21219 0.022727
1752 21299 0.014925
1752 21696 0.014706
1752 23596 0.010526
1752 24124 0.023810
1752 24132 0.022727
1752 24247 0.003106
1752 24608 0.023810
1752 28407 0.020833
1752 28440 0.017544
1752 35289 0.012048
1752 36228 0.005208
1752 37281 0.035714
1752 37294 0.015873
1752 38899 0.052632
1752 41084 0.035714
1752 42070 0.047619
1752 43153 0.200000
1752 44114 0.011364
1752 44438 0.333333
1752 46779 0.050000
1752 49511 0.111111
1752 51219 0.006494
1752 51261 0.333333
1752 56834 0.076923
1752 61150 0.076923
1752 65316 0.166667
1753 1643 0.000657
1753 1706 0.032258
1753 1709 0.001873
1753 1714 0.013699
1753 1722 0.006329
1753 1734 0.002079
1753 1739 0.000713
1753 1749 0.003356
1753 1754 0.125000
1753 1769 0.166667
1753 1771 0.001276
1753 1776 0.003289
1753 1777 0.015385
1753 1791 0.006098
1753 1813 0.005236
1753 1816 0.250000
1753 1838 0.250000
1753 1848 0.200000
1753 2257 0.002604
1753 3792 0.003610
1753 3800 0.005848
1753 4743 0.009259
1753 5183 0.003717
1753 5205 0.007812
1753 6357 0.037037
1753 7783 0.016949
1753 9305 0.022222
1753 14338 0.011236
1753 23326 0.004831
1753 27360 0.023256
1753 30849 0.038462
1753 30850 0.076923
1753 30862 0.142857
1753 30864 0.020000
1753 30875 0.111111
1754 1726 0.000965
1754 1739 0.000713
1754 1753 0.023810
1754 1769 0.166667
1754 1816 0.250000
1754 1823 0.333333
1754 1838 0.250000
1755 1705 0.005714
1755 1718 0.003344
1755 1794 0.012500
1755 1796 0.038462
1756 683 0.000629
1756 1142 0.001374
1756 1711 0.001125
1756 3582 0.001361
1756 7872 0.002506
1756 14496 0.008130
1756 19971 0.004717
1756 21263 0.004808
1756 39412 0.015385
1757 256 0.001799
1757 449 0.001502
1757 502 0.001087
1757 726 0.004115
1757 730 0.003571
1757 1415 0.001131
1757 1550 0.000378
1757 1553 0.002924
1757 1617 0.002959
1757 1632 0.001261
1757 1643 0.000657
1757 1664 0.002132
1757 1705 0.005714
1757 1707 0.006944
1757 1709 0.001873
1757 1711 0.001125
1757 1714 0.013699
1757 1715 0.014925
1757 1717 0.004098
1757 1732 0.008621
1757 1764 0.002532
1757 1771 0.001276
1757 1785 0.005000
1757 1790 0.016667
1757 1806 0.030303
1757 1813 0.005236
1757 2275 0.001192
1757 2515 0.001357
1757 3270 0.000812
1757 3341 0.000890
1757 3806 0.002584
1757 3813 0.009524
1757 4170 0.006098
1757 4315 0.006369
1757 4733 0.001370
1757 5171 0.007519
1757 5174 0.014493
1757 5181 0.003497
1757 5190 0.000797
1757 5194 0.016949
1757 5203 0.008772
1757 5205 0.007812
1757 6906 0.001333
1757 6989 0.002933
1757 7041 0.002222
1757 7056 0.024390
1757 7758 0.005128
1757 7764 0.003788
1757 9199 0.001508
1757 10958 0.006536
1757 11059 0.002646
1757 11831 0.011905
1757 12640 0.003521
1757 13141 0.018182
1757 14830 0.008621
1757 15017 0.003413
1757 16123 0.016667
1757 16168 0.005208
1757 16932 0.007407
1757 21785 0.011111
1757 21822 0.034483
1757 23142 0.011494
1757 23558 0.021739
1757 23581 0.076923
1757 24225 0.007634
1757 25410 0.022727
1757 26623 0.025641
1757 30855 0.020000
1757 45427 0.083333
